data_id,node_id,kwh,location,timestamp,hour,day_of_week,month,pattern_type,anomaly
data_00001931,node_000011,3.115,"lat:40.5841,lon:-74.1805",1755046828,21,1,8,residential,False
data_00001932,node_000011,0.546,"lat:40.5841,lon:-74.1805",1755050428,22,1,8,residential,False
data_00001933,node_000011,0.464,"lat:40.5841,lon:-74.1805",1755054028,23,1,8,residential,False
data_00001934,node_000011,0.598,"lat:40.5841,lon:-74.1805",1755057628,0,2,8,residential,False
data_00001935,node_000011,0.423,"lat:40.5841,lon:-74.1805",1755061228,1,2,8,residential,False
data_00001936,node_000011,0.378,"lat:40.5841,lon:-74.1805",1755064828,2,2,8,residential,False
data_00001937,node_000011,0.385,"lat:40.5841,lon:-74.1805",1755068428,3,2,8,residential,False
data_00001938,node_000011,0.507,"lat:40.5841,lon:-74.1805",1755072028,4,2,8,residential,False
data_00001939,node_000011,0.472,"lat:40.5841,lon:-74.1805",1755075628,5,2,8,residential,False
data_00001940,node_000011,0.1,"lat:40.5841,lon:-74.1805",1755079228,6,2,8,residential,True
data_00001941,node_000011,0.456,"lat:40.5841,lon:-74.1805",1755082828,7,2,8,residential,False
data_00001942,node_000011,0.586,"lat:40.5841,lon:-74.1805",1755086428,8,2,8,residential,False
data_00001943,node_000011,0.428,"lat:40.5841,lon:-74.1805",1755090028,9,2,8,residential,False
data_00001944,node_000011,0.447,"lat:40.5841,lon:-74.1805",1755093628,10,2,8,residential,False
data_00001945,node_000011,0.453,"lat:40.5841,lon:-74.1805",1755097228,11,2,8,residential,False
data_00001946,node_000011,0.442,"lat:40.5841,lon:-74.1805",1755100828,12,2,8,residential,False
data_00001947,node_000011,0.551,"lat:40.5841,lon:-74.1805",1755104428,13,2,8,residential,False
data_00001948,node_000011,0.491,"lat:40.5841,lon:-74.1805",1755108028,14,2,8,residential,False
data_00001949,node_000011,0.428,"lat:40.5841,lon:-74.1805",1755111628,15,2,8,residential,False
data_00001950,node_000011,0.484,"lat:40.5841,lon:-74.1805",1755115228,16,2,8,residential,False
data_00001951,node_000011,0.611,"lat:40.5841,lon:-74.1805",1755118828,17,2,8,residential,False
data_00001952,node_000011,2.382,"lat:40.5841,lon:-74.1805",1755122428,18,2,8,residential,False
data_00001953,node_000011,2.636,"lat:40.5841,lon:-74.1805",1755126028,19,2,8,residential,False
data_00001954,node_000011,3.05,"lat:40.5841,lon:-74.1805",1755129628,20,2,8,residential,False
data_00001955,node_000011,3.256,"lat:40.5841,lon:-74.1805",1755133228,21,2,8,residential,False
data_00001956,node_000011,0.539,"lat:40.5841,lon:-74.1805",1755136828,22,2,8,residential,False
data_00001957,node_000011,0.532,"lat:40.5841,lon:-74.1805",1755140428,23,2,8,residential,False
data_00001958,node_000011,0.426,"lat:40.5841,lon:-74.1805",1755144028,0,3,8,residential,False
data_00001959,node_000011,0.466,"lat:40.5841,lon:-74.1805",1755147628,1,3,8,residential,False
data_00001960,node_000011,0.473,"lat:40.5841,lon:-74.1805",1755151228,2,3,8,residential,False
data_00001961,node_000011,0.594,"lat:40.5841,lon:-74.1805",1755154828,3,3,8,residential,False
data_00001962,node_000011,0.563,"lat:40.5841,lon:-74.1805",1755158428,4,3,8,residential,False
data_00001963,node_000011,0.511,"lat:40.5841,lon:-74.1805",1755162028,5,3,8,residential,False
data_00001964,node_000011,0.522,"lat:40.5841,lon:-74.1805",1755165628,6,3,8,residential,False
data_00001965,node_000011,0.488,"lat:40.5841,lon:-74.1805",1755169228,7,3,8,residential,False
data_00001966,node_000011,0.496,"lat:40.5841,lon:-74.1805",1755172828,8,3,8,residential,False
data_00001967,node_000011,0.601,"lat:40.5841,lon:-74.1805",1755176428,9,3,8,residential,False
data_00001968,node_000011,0.497,"lat:40.5841,lon:-74.1805",1755180028,10,3,8,residential,False
data_00001969,node_000011,0.377,"lat:40.5841,lon:-74.1805",1755183628,11,3,8,residential,False
data_00001970,node_000011,0.432,"lat:40.5841,lon:-74.1805",1755187228,12,3,8,residential,False
data_00001971,node_000011,0.547,"lat:40.5841,lon:-74.1805",1755190828,13,3,8,residential,False
data_00001972,node_000011,0.542,"lat:40.5841,lon:-74.1805",1755194428,14,3,8,residential,False
data_00001973,node_000011,0.412,"lat:40.5841,lon:-74.1805",1755198028,15,3,8,residential,False
data_00001974,node_000011,0.593,"lat:40.5841,lon:-74.1805",1755201628,16,3,8,residential,False
data_00001975,node_000011,0.602,"lat:40.5841,lon:-74.1805",1755205228,17,3,8,residential,False
data_00001976,node_000011,4.055,"lat:40.5841,lon:-74.1805",1755208828,18,3,8,residential,False
data_00001977,node_000011,3.171,"lat:40.5841,lon:-74.1805",1755212428,19,3,8,residential,False
data_00001978,node_000011,2.58,"lat:40.5841,lon:-74.1805",1755216028,20,3,8,residential,False
data_00001979,node_000011,2.962,"lat:40.5841,lon:-74.1805",1755219628,21,3,8,residential,False
data_00001980,node_000011,0.198,"lat:40.5841,lon:-74.1805",1755223228,22,3,8,residential,False
data_00001981,node_000011,0.378,"lat:40.5841,lon:-74.1805",1755226828,23,3,8,residential,False
data_00001982,node_000011,0.487,"lat:40.5841,lon:-74.1805",1755230428,0,4,8,residential,False
data_00001983,node_000011,0.452,"lat:40.5841,lon:-74.1805",1755234028,1,4,8,residential,False
data_00001984,node_000011,0.417,"lat:40.5841,lon:-74.1805",1755237628,2,4,8,residential,False
data_00001985,node_000011,0.438,"lat:40.5841,lon:-74.1805",1755241228,3,4,8,residential,False
data_00001986,node_000011,0.68,"lat:40.5841,lon:-74.1805",1755244828,4,4,8,residential,False
data_00001987,node_000011,0.45,"lat:40.5841,lon:-74.1805",1755248428,5,4,8,residential,False
data_00001988,node_000011,0.516,"lat:40.5841,lon:-74.1805",1755252028,6,4,8,residential,False
data_00001989,node_000011,0.467,"lat:40.5841,lon:-74.1805",1755255628,7,4,8,residential,False
data_00001990,node_000011,0.492,"lat:40.5841,lon:-74.1805",1755259228,8,4,8,residential,False
data_00001991,node_000011,0.469,"lat:40.5841,lon:-74.1805",1755262828,9,4,8,residential,False
data_00001992,node_000011,0.506,"lat:40.5841,lon:-74.1805",1755266428,10,4,8,residential,False
data_00001993,node_000011,0.398,"lat:40.5841,lon:-74.1805",1755270028,11,4,8,residential,False
data_00001994,node_000011,0.57,"lat:40.5841,lon:-74.1805",1755273628,12,4,8,residential,False
data_00001995,node_000011,0.484,"lat:40.5841,lon:-74.1805",1755277228,13,4,8,residential,False
data_00001996,node_000011,0.456,"lat:40.5841,lon:-74.1805",1755280828,14,4,8,residential,False
data_00001997,node_000011,0.439,"lat:40.5841,lon:-74.1805",1755284428,15,4,8,residential,False
data_00001998,node_000011,0.547,"lat:40.5841,lon:-74.1805",1755288028,16,4,8,residential,False
data_00001999,node_000011,0.593,"lat:40.5841,lon:-74.1805",1755291628,17,4,8,residential,False
data_00002000,node_000011,2.955,"lat:40.5841,lon:-74.1805",1755295228,18,4,8,residential,False
data_00002001,node_000011,4.035,"lat:40.5841,lon:-74.1805",1755298828,19,4,8,residential,False
data_00002002,node_000011,4.061,"lat:40.5841,lon:-74.1805",1755302428,20,4,8,residential,False
data_00002003,node_000011,3.148,"lat:40.5841,lon:-74.1805",1755306028,21,4,8,residential,False
data_00002004,node_000011,0.477,"lat:40.5841,lon:-74.1805",1755309628,22,4,8,residential,False
data_00002005,node_000011,0.478,"lat:40.5841,lon:-74.1805",1755313228,23,4,8,residential,False
data_00002006,node_000011,0.681,"lat:40.5841,lon:-74.1805",1755316828,0,5,8,residential,False
data_00002007,node_000011,0.445,"lat:40.5841,lon:-74.1805",1755320428,1,5,8,residential,False
data_00002008,node_000011,0.596,"lat:40.5841,lon:-74.1805",1755324028,2,5,8,residential,False
data_00002009,node_000011,0.572,"lat:40.5841,lon:-74.1805",1755327628,3,5,8,residential,False
data_00002010,node_000011,0.638,"lat:40.5841,lon:-74.1805",1755331228,4,5,8,residential,False
data_00002011,node_000011,0.408,"lat:40.5841,lon:-74.1805",1755334828,5,5,8,residential,False
data_00002012,node_000011,0.655,"lat:40.5841,lon:-74.1805",1755338428,6,5,8,residential,False
data_00002013,node_000011,0.758,"lat:40.5841,lon:-74.1805",1755342028,7,5,8,residential,False
data_00002014,node_000011,0.555,"lat:40.5841,lon:-74.1805",1755345628,8,5,8,residential,False
data_00002015,node_000011,0.534,"lat:40.5841,lon:-74.1805",1755349228,9,5,8,residential,False
data_00002016,node_000012,0.484,"lat:41.8340,lon:-87.7226",1754748028,10,5,8,residential,False
data_00002017,node_000012,0.352,"lat:41.8340,lon:-87.7226",1754751628,11,5,8,residential,False
data_00002018,node_000012,0.555,"lat:41.8340,lon:-87.7226",1754755228,12,5,8,residential,False
data_00002019,node_000012,0.604,"lat:41.8340,lon:-87.7226",1754758828,13,5,8,residential,False
data_00002020,node_000012,0.65,"lat:41.8340,lon:-87.7226",1754762428,14,5,8,residential,False
data_00002021,node_000012,0.604,"lat:41.8340,lon:-87.7226",1754766028,15,5,8,residential,False
data_00002022,node_000012,0.67,"lat:41.8340,lon:-87.7226",1754769628,16,5,8,residential,False
data_00002023,node_000012,0.601,"lat:41.8340,lon:-87.7226",1754773228,17,5,8,residential,False
data_00002024,node_000012,3.444,"lat:41.8340,lon:-87.7226",1754776828,18,5,8,residential,False
data_00002025,node_000012,4.333,"lat:41.8340,lon:-87.7226",1754780428,19,5,8,residential,False
data_00002026,node_000012,4.19,"lat:41.8340,lon:-87.7226",1754784028,20,5,8,residential,False
data_00002027,node_000012,3.395,"lat:41.8340,lon:-87.7226",1754787628,21,5,8,residential,False
data_00002028,node_000012,0.539,"lat:41.8340,lon:-87.7226",1754791228,22,5,8,residential,False
data_00002029,node_000012,0.576,"lat:41.8340,lon:-87.7226",1754794828,23,5,8,residential,False
data_00002030,node_000012,0.467,"lat:41.8340,lon:-87.7226",1754798428,0,6,8,residential,False
data_00002031,node_000012,0.551,"lat:41.8340,lon:-87.7226",1754802028,1,6,8,residential,False
data_00002032,node_000012,0.572,"lat:41.8340,lon:-87.7226",1754805628,2,6,8,residential,False
data_00002033,node_000012,0.604,"lat:41.8340,lon:-87.7226",1754809228,3,6,8,residential,False
data_00002034,node_000012,0.55,"lat:41.8340,lon:-87.7226",1754812828,4,6,8,residential,False
data_00002035,node_000012,0.412,"lat:41.8340,lon:-87.7226",1754816428,5,6,8,residential,False
data_00002036,node_000012,0.7,"lat:41.8340,lon:-87.7226",1754820028,6,6,8,residential,False
data_00002037,node_000012,0.611,"lat:41.8340,lon:-87.7226",1754823628,7,6,8,residential,False
data_00002038,node_000012,0.675,"lat:41.8340,lon:-87.7226",1754827228,8,6,8,residential,False
data_00002039,node_000012,0.505,"lat:41.8340,lon:-87.7226",1754830828,9,6,8,residential,False
data_00002040,node_000012,0.418,"lat:41.8340,lon:-87.7226",1754834428,10,6,8,residential,False
data_00002041,node_000012,0.485,"lat:41.8340,lon:-87.7226",1754838028,11,6,8,residential,False
data_00002042,node_000012,0.588,"lat:41.8340,lon:-87.7226",1754841628,12,6,8,residential,False
data_00002043,node_000012,0.522,"lat:41.8340,lon:-87.7226",1754845228,13,6,8,residential,False
data_00002044,node_000012,0.505,"lat:41.8340,lon:-87.7226",1754848828,14,6,8,residential,False
data_00002045,node_000012,0.539,"lat:41.8340,lon:-87.7226",1754852428,15,6,8,residential,False
data_00002046,node_000012,0.642,"lat:41.8340,lon:-87.7226",1754856028,16,6,8,residential,False
data_00002047,node_000012,0.659,"lat:41.8340,lon:-87.7226",1754859628,17,6,8,residential,False
data_00002048,node_000012,4.568,"lat:41.8340,lon:-87.7226",1754863228,18,6,8,residential,False
data_00002049,node_000012,4.175,"lat:41.8340,lon:-87.7226",1754866828,19,6,8,residential,False
data_00002050,node_000012,2.886,"lat:41.8340,lon:-87.7226",1754870428,20,6,8,residential,False
data_00002051,node_000012,3.484,"lat:41.8340,lon:-87.7226",1754874028,21,6,8,residential,False
data_00002052,node_000012,0.731,"lat:41.8340,lon:-87.7226",1754877628,22,6,8,residential,False
data_00002053,node_000012,0.468,"lat:41.8340,lon:-87.7226",1754881228,23,6,8,residential,False
data_00002054,node_000012,0.548,"lat:41.8340,lon:-87.7226",1754884828,0,0,8,residential,False
data_00002055,node_000012,0.538,"lat:41.8340,lon:-87.7226",1754888428,1,0,8,residential,False
data_00002056,node_000012,0.545,"lat:41.8340,lon:-87.7226",1754892028,2,0,8,residential,False
data_00002057,node_000012,0.429,"lat:41.8340,lon:-87.7226",1754895628,3,0,8,residential,False
data_00002058,node_000012,0.554,"lat:41.8340,lon:-87.7226",1754899228,4,0,8,residential,False
data_00002059,node_000012,0.439,"lat:41.8340,lon:-87.7226",1754902828,5,0,8,residential,False
data_00002060,node_000012,0.472,"lat:41.8340,lon:-87.7226",1754906428,6,0,8,residential,False
data_00002061,node_000012,0.385,"lat:41.8340,lon:-87.7226",1754910028,7,0,8,residential,False
data_00002062,node_000012,0.563,"lat:41.8340,lon:-87.7226",1754913628,8,0,8,residential,False
data_00002063,node_000012,0.484,"lat:41.8340,lon:-87.7226",1754917228,9,0,8,residential,False
data_00002064,node_000012,0.493,"lat:41.8340,lon:-87.7226",1754920828,10,0,8,residential,False
data_00002065,node_000012,0.559,"lat:41.8340,lon:-87.7226",1754924428,11,0,8,residential,False
data_00002066,node_000012,0.422,"lat:41.8340,lon:-87.7226",1754928028,12,0,8,residential,False
data_00002067,node_000012,0.49,"lat:41.8340,lon:-87.7226",1754931628,13,0,8,residential,False
data_00002068,node_000012,0.605,"lat:41.8340,lon:-87.7226",1754935228,14,0,8,residential,False
data_00002069,node_000012,0.324,"lat:41.8340,lon:-87.7226",1754938828,15,0,8,residential,False
data_00002070,node_000012,0.61,"lat:41.8340,lon:-87.7226",1754942428,16,0,8,residential,False
data_00002071,node_000012,0.533,"lat:41.8340,lon:-87.7226",1754946028,17,0,8,residential,False
data_00002072,node_000012,3.626,"lat:41.8340,lon:-87.7226",1754949628,18,0,8,residential,False
data_00002073,node_000012,2.273,"lat:41.8340,lon:-87.7226",1754953228,19,0,8,residential,False
data_00002074,node_000012,2.91,"lat:41.8340,lon:-87.7226",1754956828,20,0,8,residential,False
data_00002075,node_000012,3.438,"lat:41.8340,lon:-87.7226",1754960428,21,0,8,residential,False
data_00002076,node_000012,0.491,"lat:41.8340,lon:-87.7226",1754964028,22,0,8,residential,False
data_00002077,node_000012,0.476,"lat:41.8340,lon:-87.7226",1754967628,23,0,8,residential,False
data_00002078,node_000012,0.489,"lat:41.8340,lon:-87.7226",1754971228,0,1,8,residential,False
data_00002079,node_000012,0.455,"lat:41.8340,lon:-87.7226",1754974828,1,1,8,residential,False
data_00002080,node_000012,0.39,"lat:41.8340,lon:-87.7226",1754978428,2,1,8,residential,False
data_00002081,node_000012,0.506,"lat:41.8340,lon:-87.7226",1754982028,3,1,8,residential,False
data_00002082,node_000012,0.466,"lat:41.8340,lon:-87.7226",1754985628,4,1,8,residential,False
data_00002083,node_000012,0.536,"lat:41.8340,lon:-87.7226",1754989228,5,1,8,residential,False
data_00002084,node_000012,0.545,"lat:41.8340,lon:-87.7226",1754992828,6,1,8,residential,False
data_00002085,node_000012,0.455,"lat:41.8340,lon:-87.7226",1754996428,7,1,8,residential,False
data_00002086,node_000012,0.536,"lat:41.8340,lon:-87.7226",1755000028,8,1,8,residential,False
data_00002087,node_000012,0.445,"lat:41.8340,lon:-87.7226",1755003628,9,1,8,residential,False
data_00002088,node_000012,0.331,"lat:41.8340,lon:-87.7226",1755007228,10,1,8,residential,False
data_00002089,node_000012,0.461,"lat:41.8340,lon:-87.7226",1755010828,11,1,8,residential,False
data_00002090,node_000012,0.464,"lat:41.8340,lon:-87.7226",1755014428,12,1,8,residential,False
data_00002091,node_000012,0.489,"lat:41.8340,lon:-87.7226",1755018028,13,1,8,residential,False
data_00002092,node_000012,0.405,"lat:41.8340,lon:-87.7226",1755021628,14,1,8,residential,False
data_00002093,node_000012,0.482,"lat:41.8340,lon:-87.7226",1755025228,15,1,8,residential,False
data_00002094,node_000012,0.417,"lat:41.8340,lon:-87.7226",1755028828,16,1,8,residential,False
data_00002095,node_000012,0.403,"lat:41.8340,lon:-87.7226",1755032428,17,1,8,residential,False
data_00002096,node_000012,3.249,"lat:41.8340,lon:-87.7226",1755036028,18,1,8,residential,False
data_00002097,node_000012,3.483,"lat:41.8340,lon:-87.7226",1755039628,19,1,8,residential,False
data_00002098,node_000012,2.936,"lat:41.8340,lon:-87.7226",1755043228,20,1,8,residential,False
data_00002099,node_000012,4.356,"lat:41.8340,lon:-87.7226",1755046828,21,1,8,residential,False
data_00002100,node_000012,0.426,"lat:41.8340,lon:-87.7226",1755050428,22,1,8,residential,False
data_00002101,node_000012,0.414,"lat:41.8340,lon:-87.7226",1755054028,23,1,8,residential,False
data_00002102,node_000012,0.533,"lat:41.8340,lon:-87.7226",1755057628,0,2,8,residential,False
data_00002103,node_000012,0.457,"lat:41.8340,lon:-87.7226",1755061228,1,2,8,residential,False
data_00002104,node_000012,0.452,"lat:41.8340,lon:-87.7226",1755064828,2,2,8,residential,False
data_00002105,node_000012,0.472,"lat:41.8340,lon:-87.7226",1755068428,3,2,8,residential,False
data_00002106,node_000012,0.481,"lat:41.8340,lon:-87.7226",1755072028,4,2,8,residential,False
data_00002107,node_000012,0.458,"lat:41.8340,lon:-87.7226",1755075628,5,2,8,residential,False
data_00002108,node_000012,0.446,"lat:41.8340,lon:-87.7226",1755079228,6,2,8,residential,False
data_00002109,node_000012,0.503,"lat:41.8340,lon:-87.7226",1755082828,7,2,8,residential,False
data_00002110,node_000012,0.547,"lat:41.8340,lon:-87.7226",1755086428,8,2,8,residential,False
data_00002111,node_000012,0.311,"lat:41.8340,lon:-87.7226",1755090028,9,2,8,residential,False
data_00002112,node_000012,0.415,"lat:41.8340,lon:-87.7226",1755093628,10,2,8,residential,False
data_00002113,node_000012,0.433,"lat:41.8340,lon:-87.7226",1755097228,11,2,8,residential,False
data_00002114,node_000012,0.383,"lat:41.8340,lon:-87.7226",1755100828,12,2,8,residential,False
data_00002115,node_000012,0.507,"lat:41.8340,lon:-87.7226",1755104428,13,2,8,residential,False
data_00002116,node_000012,0.456,"lat:41.8340,lon:-87.7226",1755108028,14,2,8,residential,False
